"","EFG_O","EFG_D","TOR","TORD","ORB","DRB","FTR","FTRD","WR","YEAR"
"2802",2.08289,-0.27189,-0.996383,0.747371,-0.761377,-0.716193,-1.20217,-1.59496,0.896552,2021
"2803",2.86249,-2.41354,-1.42412,-1.03749,-0.0494868,-1.89091,-0.712528,-1.89198,0.875,2022
"2804",1.2708,-1.48089,-0.663702,-0.234305,0.852241,-0.283401,-0.404236,-1.11034,0.85,2022
"2805",0.945971,-0.790031,-0.378547,1.90753,1.65905,-0.221573,-1.00268,-1.11034,0.794118,2022
"2806",1.8555,-1.96448,-0.188444,-0.546656,1.27938,-0.283401,0.0672681,-1.68876,0.891892,2022
"2807",1.8555,-1.03183,-1.7568,-1.30522,0.567485,-0.190659,-1.07522,-2.45477,0.820513,2022
"2808",0.523688,-0.962744,-1.51917,-0.10044,0.448837,-0.190659,-0.857606,-1.53243,0.789474,2022
"2809",1.04342,-1.10092,-0.948857,-0.502034,1.99127,-1.42721,-1.18403,-1.46989,0.764706,2022
"2810",0.00395553,-2.06811,-0.948857,0.613506,1.04208,-0.190659,-0.53118,-0.0941969,0.823529,2022
"2811",0.881005,-1.48089,0.524443,2.0414,0.92343,-1.14898,0.103538,-0.453754,0.72973,2022
"2812",0.263822,-1.27363,-0.473599,1.90753,0.733593,-0.716193,-1.00268,-0.516286,0.771429,2022
"2813",2.14785,-0.340976,-0.568651,-2.06379,1.39802,-1.76726,0.665716,-2.06395,0.783784,2022
"2814",-0.710677,-0.375518,-2.70731,-0.725142,-0.808837,-1.58178,-0.386102,-1.1885,0.757576,2022
"2815",0.231339,-0.859116,-2.61226,0.345776,0.472566,-1.30355,-0.91201,-1.01654,0.771429,2022
"2816",0.848521,-1.4118,-0.283496,-1.39447,0.899701,-0.901675,-0.458641,-1.03217,0.69697,2022
"2817",-0.418327,-0.893659,-0.853806,0.836614,0.0691616,-1.30355,0.484368,-0.453754,0.756757,2022
"2818",0.0364388,-1.30817,-0.80628,-1.34984,0.235269,-0.654365,0.448099,-1.21977,0.818182,2022
"2819",1.04342,-2.34445,-0.853806,1.37207,1.99127,-0.468883,-1.00268,-0.0160323,0.842105,2022
"2820",1.10839,-0.133719,-2.70731,0.256533,0.709863,0.149391,-0.821337,-1.3292,0.722222,2022
"2821",0.913488,-0.617317,-0.80628,0.256533,-0.452891,-2.41645,-2.03637,-1.51679,0.787879,2022
"2822",-0.0934944,-1.4118,-0.663702,-0.278926,2.03873,-0.592538,-0.730663,-0.48502,0.69697,2022
"2823",0.0689221,-1.06637,-0.426073,1.95215,0.543755,0.087564,-0.458641,0.656183,0.647059,2022
"2824",-0.158461,-1.72268,0.952176,2.88921,1.06581,0.427615,-0.204754,0.468588,0.647059,2022
"2825",0.458722,-0.0991767,0.524443,-0.323548,1.42175,0.30396,-0.295428,-0.000399365,0.575758,2022
"2826",1.59564,0.00445143,-1.66174,-0.0558182,-1.75802,-1.39629,-0.893876,-1.43863,0.833333,2022
"2827",1.43322,-0.859116,-0.758754,-1.39447,-0.00202743,-0.252487,-0.204754,-0.891476,0.625,2022
"2828",0.686105,-0.686403,0.0491851,-1.48371,0.330188,-0.747106,-0.839471,-1.01654,0.638889,2022
"2829",0.881005,-0.686403,-0.758754,0.791992,1.42175,-1.1799,-0.386102,-1.3761,1,2022
"2830",0.426238,-1.86085,-0.378547,-1.8853,0.994619,-0.870761,-0.658123,-1.25103,0.764706,2022
"2831",0.523688,-0.513689,-1.09143,-2.24228,0.614944,-2.44736,-0.766932,-2.09521,0.74359,2022
"2832",-0.385844,-2.06811,0.286814,1.46132,0.0454319,-0.685279,-0.621854,-0.59445,0.71875,2022
"2833",0.263822,-0.617317,-0.140918,0.702749,0.306458,-2.20005,0.121672,-1.39173,0.794118,2022
"2834",-0.873094,-1.54997,-0.473599,-0.0558182,0.709863,-0.128832,-0.730663,-1.0947,0.677419,2022
"2835",0.783555,-1.20454,1.80764,0.791992,1.92008,0.427615,0.593177,-0.250526,0.666667,2022
"2836",-0.385844,-0.928202,1.28486,-0.0111966,1.99127,-1.05624,-0.567449,-1.2354,0.617647,2022
"2837",0.231339,-1.79177,0.809598,-1.39447,-0.215595,-0.314314,-1.41978,-2.18901,0.657143,2022
"2838",0.718588,-1.06637,-0.711228,0.122668,-1.61565,0.644011,-1.51046,-0.828944,0.59375,2022
"2839",1.04342,-1.03183,-0.378547,-0.10044,0.16408,-1.70543,-1.09336,-0.281792,0.727273,2022
"2840",1.14087,0.833476,-2.23205,0.791992,-1.63938,0.242133,-1.02082,-1.56369,0.702703,2022
"2841",1.8555,-1.10092,-0.0933924,0.658128,-0.998674,-1.70543,-0.549315,-0.922742,0.78125,2022
"2842",1.8555,-0.202805,-1.85185,-0.859007,-1.35462,-2.20005,-0.367967,-1.06344,0.818182,2022
"2843",1.69309,-0.375518,-0.80628,0.033425,-0.357973,-1.02533,-1.81875,-1.43863,0.638889,2022
"2844",0.718588,-0.133719,-0.663702,-1.75144,0.401377,-1.70543,-0.930145,-1.43863,0.558824,2022
"2845",1.33577,-0.375518,-1.47164,-1.57295,-1.71056,-1.48904,-1.31098,-1.97015,0.705882,2022
"2846",-0.255911,-0.755488,0.809598,2.6661,-0.215595,-0.376142,-1.34725,0.296626,0.628571,2022
"2847",0.00395553,-0.513689,-0.663702,-0.368169,0.0691616,-0.77802,-1.51046,-0.969641,0.5625,2022
"2848",0.231339,-1.34271,-0.711228,-0.457413,-0.54781,-1.36538,-0.186619,-0.641349,0.6,2022
"2849",0.945971,-0.582775,-1.09143,1.10434,0.94716,-0.623451,-0.94828,-0.547552,0.818182,2022
"2850",0.783555,-1.03183,-0.758754,-1.30522,-0.903755,-1.51995,0.466233,-1.56369,0.757576,2022
"2851",0.653622,-1.68814,0.999702,-0.814386,0.781052,-1.1799,0.0128637,-1.01654,0.870968,2022
"2852",0.393755,0.142622,-2.08948,0.0780467,-1.63938,-0.623451,-0.639989,-1.78255,0.648649,2022
"2853",2.34275,-0.824574,-1.89937,-0.814386,-1.33089,-3.34386,-1.41978,-1.79819,0.848485,2022
"2854",0.751071,-0.237348,-0.80628,-0.234305,0.804782,-1.02533,-1.40165,-1.0947,0.818182,2022
"2855",3.0249,0.453507,-1.61422,-1.2606,-1.33089,-1.61269,0.0128637,-2.11084,0.909091,2022
"2856",0.848521,-0.340976,-0.473599,-0.502034,-0.0732165,-0.963502,0.865199,-1.36046,0.75,2022
"2857",1.8555,-0.410061,-0.853806,-1.17136,-0.642729,-1.36538,-1.49232,-1.67312,0.676471,2022
"2858",0.523688,0.453507,-0.140918,0.613506,0.92343,-1.55086,0.157942,-1.29793,0.896552,2022
"2859",-0.0610111,-0.410061,-0.188444,-0.189683,-0.880026,-0.870761,-0.422371,-0.422488,0.633333,2022
"2860",1.30329,-0.237348,0.00165929,-0.189683,-0.618999,-1.86,1.01028,0.202829,0.818182,2022
"2861",-0.775644,-2.03357,0.667021,0.836614,0.377648,-0.159746,0.520638,1.00011,0.666667,2022
"2862",1.14087,-0.168262,-0.188444,-0.0558182,-0.618999,0.55127,-0.00527108,-0.891476,0.647059,2022
"2863",1.20584,-0.686403,0.476918,-0.680521,-0.263054,-0.77802,-0.440506,-2.06395,0.7,2022
"2864",-0.320877,0.349879,-0.378547,0.702749,-0.0494868,-0.407055,0.0491333,-1.423,0.7,2022
"2865",-1.68518,-0.0300913,-0.996383,1.55056,0.757322,0.458529,-0.748797,-0.250526,0.692308,2022
"2866",-0.0934944,-0.859116,0.144237,-0.903629,0.828511,0.674925,-0.331697,-1.50116,0.709677,2022
"2867",0.588655,0.453507,-0.473599,-0.0558182,0.401377,0.180305,-0.53118,-1.36046,0.628571,2022
"2868",-0.548261,-1.6536,1.28486,-0.591277,0.875971,-0.468883,-0.168484,-0.21926,0.59375,2022
"2869",0.328789,-1.48089,0.667021,-0.10044,0.18781,-0.53071,0.683851,-0.203627,0.857143,2022
"2870",-0.873094,-0.375518,0.476918,1.77367,1.11327,-0.221573,0.629446,1.17207,0.741935,2022
"2871",1.59564,-0.237348,1.57001,0.747371,-0.856296,-1.02533,-1.29284,-1.31356,0.542857,2022
"2872",-0.0934944,-0.928202,0.096711,2.26451,0.994619,1.13863,0.212346,-0.234893,0.692308,2022
"2873",-0.613227,-1.51543,1.28486,1.86291,0.709863,0.582183,-0.277293,-0.563185,0.5,2022
"2874",1.8555,-0.962744,0.239288,-0.457413,-0.618999,-1.02533,-0.168484,-0.844577,0.714286,2022
"2875",-0.645711,-1.10092,-0.996383,0.791992,0.97089,-0.00517715,-0.857606,-0.703881,0.594595,2022
"2876",1.30329,-1.10092,0.191763,-0.680521,0.235269,-1.82909,-0.730663,-1.73565,0.685714,2022
"2877",0.848521,0.177165,-1.56669,-0.859007,-0.0257571,0.798579,-1.12963,-1.76692,0.484848,2022
"2878",0.328789,-0.617317,-0.948857,-0.234305,-0.00202743,-1.05624,0.139807,-1.39173,0.638889,2022
"2879",0.296305,-0.410061,-1.32906,1.19359,0.330188,0.613097,-1.52859,-0.250526,0.53125,2022
"2880",0.491205,-1.96448,1.52249,2.71072,-0.642729,0.767666,-0.658123,0.546753,0.6875,2022
"2881",0.491205,-1.30817,0.00165929,0.390398,0.567485,-1.36538,0.575042,-0.313058,0.833333,2022
"2882",1.40074,-0.133719,-0.188444,-0.145061,-0.785107,-2.04548,-1.02082,-0.907109,0.545455,2022
"2883",-0.0934944,-0.237348,-0.0933924,1.41669,0.520026,0.922234,-0.132215,-0.703881,0.588235,2022
"2884",0.523688,-1.92994,-0.473599,-0.725142,-0.381702,0.242133,0.194212,-1.46989,0.727273,2022
"2885",-1.00303,0.177165,-0.23597,1.72905,0.16408,1.26229,0.284886,-0.10983,0.484848,2022
"2886",-0.0610111,-0.444604,-1.23401,-0.145061,-0.357973,-0.221573,-1.1659,-1.79819,0.6,2022
"2887",0.101405,-0.548232,0.096711,0.925857,-0.429162,-0.561624,0.75639,0.0152336,0.527778,2022
"2888",0.621138,-0.824574,-0.140918,-1.61757,0.306458,-2.16914,-1.32911,-0.578818,0.727273,2022
"2889",1.49819,-0.548232,-1.18649,-0.94825,-1.40208,-1.02533,-1.25657,-2.12648,0.636364,2022
"2890",1.01094,1.31707,-1.18649,-0.278926,-2.01905,-2.38553,-0.241023,-1.89198,0.645161,2022
"2891",-0.353361,-0.444604,-0.616177,-0.814386,0.567485,-0.314314,-0.204754,-1.3761,0.483871,2022
"2892",0.458722,-0.306433,1.71259,2.57686,1.23192,0.829493,0.357425,0.406057,0.785714,2022
"2893",-0.515777,-0.513689,-0.0933924,0.970479,0.306458,-0.994416,-1.72808,-0.0160323,0.633333,2022
"2894",0.263822,-1.03183,-0.140918,-1.12674,-1.63938,-2.20005,-1.38351,-1.03217,0.615385,2022
"2895",-0.0285278,0.10808,0.667021,-0.0111966,0.733593,-1.33447,-1.27471,-0.969641,0.548387,2022
"2896",1.10839,1.48979,-1.7568,-0.412791,-1.63938,0.30396,-2.25398,-0.719514,0.689655,2022
"2897",-0.353361,0.695306,-0.378547,0.568884,-0.52408,-0.716193,0.647581,-1.11034,0.645161,2022
"2898",-0.970544,-0.133719,-0.140918,-0.680521,0.709863,-0.685279,-0.0415407,-0.844577,0.419355,2022
"2899",0.458722,0.177165,-1.09143,-0.145061,-1.68683,-1.05624,-1.49232,-1.12597,0.615385,2022
"2900",-1.29538,0.280793,0.762073,0.211911,0.614944,-0.499797,-0.367967,0.312259,0.5,2022
"2901",-0.0934944,-0.168262,0.381866,0.345776,1.137,-1.1799,0.647581,-1.01654,0.529412,2022
"2902",-0.158461,-0.202805,-0.853806,0.524263,-0.974944,-0.376142,-0.893876,-0.438121,0.451613,2022
"2903",0.393755,-0.824574,-0.473599,0.345776,-0.476621,-2.04548,-0.603719,-1.1885,0.657143,2022
"2904",0.231339,-0.65186,0.00165929,-0.278926,1.06581,-0.932589,-0.331697,-0.37559,0.676471,2022
"2905",0.426238,-0.168262,-1.7568,0.747371,-2.18516,1.01498,-0.204754,-0.985273,0.482759,2022
"2906",0.816038,-0.133719,-1.09143,-0.769764,-0.832566,-1.67452,-0.857606,-0.891476,0.515152,2022
"2907",0.393755,-0.168262,-0.758754,0.256533,0.140351,0.489442,-0.875741,-0.891476,0.588235,2022
"2908",1.8555,0.488049,-1.42412,0.211911,-0.452891,-0.437969,-2.03637,-1.59496,0.666667,2022
"2909",1.53067,-0.444604,-1.51917,-1.30522,-0.832566,-1.70543,-1.23844,-1.06344,0.69697,2022
"2910",0.556172,-0.755488,-0.378547,0.390398,1.51667,-0.932589,-0.11408,-0.453754,0.735294,2022
"2911",0.491205,-0.27189,-1.32906,0.345776,0.21154,-1.11807,-1.31098,-0.203627,0.735294,2022
"2912",-0.905577,-1.30817,-0.663702,0.43502,-1.04613,0.242133,-2.4172,-0.391222,0.451613,2022
"2913",-0.158461,0.0389941,-0.901332,-1.12674,-0.500351,-0.592538,-0.11408,-1.59496,0.46875,2022
"2914",0.166372,-0.686403,0.476918,-0.502034,0.140351,-1.58178,0.0309985,-1.21977,0.636364,2022
"2915",-0.255911,-0.582775,-0.80628,-0.635899,-0.52408,-1.11807,-0.694393,-0.625716,0.580645,2022
"2916",-0.288394,0.24625,-2.18453,0.301155,-0.880026,-1.36538,-1.70994,-0.000399365,0.5,2022
"2917",0.198855,0.0735368,-1.51917,0.211911,-0.57154,-0.623451,-1.56486,-1.97015,0.69697,2022
"2918",-1.03551,-0.962744,0.00165929,0.658128,0.709863,-0.376142,-0.513045,-0.688248,0.535714,2022
"2919",0.263822,-1.20454,-0.378547,0.16729,0.591215,0.087564,0.502503,-0.156729,0.757576,2022
"2920",1.88799,-0.237348,-0.901332,1.0151,-1.16478,-0.53071,-1.56486,-1.76692,0.78125,2022
"2921",0.00395553,-2.27537,0.239288,-0.0111966,1.30311,-0.345228,-0.639989,-0.281792,0.793103,2022
"2922",0.198855,-0.617317,-0.0458665,-2.15303,-0.168135,-1.67452,-2.30839,-1.34483,0.451613,2022
"2923",-0.970544,-1.75723,-1.66174,-0.323548,0.18781,0.0257366,-0.893876,-0.0472981,0.5625,2022
"2924",0.491205,-0.997287,0.096711,0.747371,0.16408,-0.0979183,-0.0596754,0.26536,0.742857,2022
"2925",0.00395553,-0.479147,0.191763,0.925857,0.353918,0.396701,-1.09336,-0.782045,0.6,2022
"2926",1.01094,-0.997287,-1.89937,-1.48371,0.258999,-0.654365,-1.18403,-1.86072,0.787879,2022
"2927",-0.0934944,0.453507,-0.331022,0.345776,-0.618999,-0.901675,-1.05709,-1.06344,0.40625,2022
"2928",0.653622,-0.65186,-0.853806,0.301155,-0.761377,-0.437969,-0.621854,-1.04781,0.774194,2022
"2929",0.393755,-1.10092,0.571969,-0.189683,0.614944,-1.86,-1.31098,-0.719514,0.566667,2022
"2930",-0.288394,0.729848,-0.283496,1.05972,0.567485,0.489442,-0.766932,-0.688248,0.548387,2022
"2931",-0.84061,-0.962744,1.28486,1.28283,1.01835,0.798579,-0.966415,1.06264,0.6,2022
"2932",-1.13296,-0.064634,-0.948857,1.55056,-0.00202743,1.88056,0.0309985,-0.735147,0.53125,2022
"2933",-1.45779,-1.58451,-0.0933924,-0.635899,0.804782,-0.0670046,0.937738,-0.48502,0.586207,2022
"2934",2.21282,0.418964,-1.99443,-1.39447,-1.06986,-1.86,-2.39906,-2.04831,0.821429,2022
"2935",0.263822,0.384421,-2.23205,-1.2606,-2.75467,-0.623451,-1.98196,-1.79819,0.433333,2022
"2936",-0.678194,0.488049,-0.378547,0.033425,0.140351,-1.1799,-0.893876,-0.516286,0.393939,2022
"2937",1.14087,1.48979,-1.89937,0.791992,-1.42581,-0.808934,-2.32652,-1.3292,0.7,2022
"2938",0.133889,0.488049,-0.758754,-0.145061,-2.06651,0.582183,-0.222889,-0.844577,0.3125,2022
"2939",-0.483294,0.660763,-0.521125,4.13861,-0.357973,0.427615,0.865199,2.23511,0.78125,2022
"2940",-0.0285278,0.453507,1.71259,-0.992872,1.06581,-2.04548,-0.839471,-0.907109,0.5,2022
"2941",0.231339,-1.61906,1.61754,-1.34984,0.638674,-1.55086,0.647581,-1.01654,0.666667,2022
"2942",-0.905577,-0.064634,-0.23597,-0.680521,-0.52408,-0.654365,-0.785067,-0.719514,0.451613,2022
"2943",-0.353361,0.0735368,-0.331022,-1.03749,-0.476621,-1.42721,-1.70994,-0.75078,0.40625,2022
"2944",0.816038,-1.23909,0.809598,-0.591277,0.330188,-0.00517715,-1.00268,-1.73565,0.741935,2022
"2945",-0.645711,1.14436,-1.99443,-0.145061,0.235269,0.458529,-0.98455,-0.844577,0.34375,2022
"2946",1.01094,-0.168262,-0.331022,-0.635899,-1.04613,-1.76726,-1.00268,-0.813311,0.466667,2022
"2947",1.82302,-0.617317,-0.331022,-0.680521,-1.68683,-2.0764,-1.11149,-0.531919,0.733333,2022
"2948",-0.483294,-0.237348,-0.283496,-1.52833,-0.00202743,-0.0979183,-0.821337,-0.969641,0.354839,2022
"2949",0.231339,0.798934,-0.140918,-0.145061,-1.14105,-1.05624,-0.458641,-0.797678,0.433333,2022
"2950",0.945971,0.211708,-0.521125,0.568884,-0.998674,0.273046,-0.585584,-2.86122,0.633333,2022
"2951",0.523688,-0.133719,-0.283496,0.033425,-1.44954,-1.92183,-0.98455,-1.12597,0.533333,2022
"2952",1.30329,1.28253,-0.473599,0.479641,-0.57154,-2.26188,-1.14776,-0.969641,0.633333,2022
"2953",0.133889,0.384421,1.04723,0.211911,1.51667,-1.39629,-0.748797,0.437322,0.53125,2022
"2954",0.361272,0.211708,0.0491851,1.41669,0.353918,-0.0670046,-0.295428,-0.0629311,0.807692,2022
"2955",-0.0285278,-0.375518,-0.0933924,0.390398,0.353918,-0.963502,-0.349832,0.249727,0.71875,2022
"2956",1.10839,0.24625,0.429392,0.390398,0.425107,-1.08716,-1.03895,-0.422488,0.612903,2022
"2957",-0.970544,-0.893659,-0.758754,-1.75144,-0.903755,-1.89091,-1.67367,-0.516286,0.375,2022
"2958",-0.0934944,0.00445143,0.096711,0.0780467,-1.0224,-0.437969,-1.72808,-0.516286,0.387097,2022
"2959",0.231339,-1.30817,0.999702,0.301155,-0.168135,-0.592538,0.284886,-0.328691,0.5,2022
"2960",1.17335,-0.686403,0.286814,0.390398,-0.215595,-0.716193,0.484368,-0.688248,0.653846,2022
"2961",-0.515777,-1.27363,-1.13896,0.836614,-0.785107,-1.21081,-1.03895,0.890677,0.766667,2022
"2962",0.686105,0.10808,-1.09143,-1.08212,-0.880026,-1.05624,-1.65554,-1.36046,0.535714,2022
"2963",0.556172,-0.65186,-0.0458665,-1.2606,1.82516,-0.499797,-1.61927,-0.844577,0.678571,2022
"2964",-0.74316,-2.06811,0.90465,-0.635899,0.140351,-0.592538,-0.875741,-0.563185,0.652174,2022
"2965",-0.0610111,-0.824574,0.429392,-2.19766,-0.54781,-1.67452,-2.10891,-1.2354,0.366667,2022
"2966",0.231339,-0.0300913,-1.56669,0.791992,-0.52408,-1.08716,-0.549315,-1.06344,0.735294,2022
"2967",0.00395553,-1.58451,0.619495,0.16729,-0.57154,-0.994416,-1.09336,0.234094,0.642857,2022
"2968",-0.418327,-0.997287,-0.0458665,-0.992872,1.01835,-1.89091,-0.730663,-0.625716,0.777778,2022
"2969",-0.905577,0.24625,1.37991,-0.323548,0.496296,0.0566503,-0.839471,0.124664,0.375,2022
"2970",-0.483294,-0.0991767,-1.28154,-0.323548,-0.713918,-1.08716,-1.25657,-2.04831,0.612903,2022
"2971",-0.158461,0.660763,-1.23401,-0.278926,-1.2597,-0.128832,-0.313562,0.124664,0.433333,2022
"2972",-0.223428,-0.064634,-0.948857,0.836614,-1.59192,-0.00517715,-1.2203,0.374791,0.625,2022
"2973",-0.580744,0.142622,-1.9469,0.568884,-0.310513,0.705838,-0.0234059,-0.000399365,0.794118,2022
"2974",0.00395553,-0.686403,-0.331022,1.6398,0.994619,-0.623451,-0.440506,0.703082,0.807692,2022
"2975",-0.0934944,0.729848,0.144237,0.658128,-0.618999,0.180305,-0.639989,-0.907109,0.354839,2022
"2976",0.978455,0.937105,-0.188444,-1.2606,-1.14105,-0.932589,-0.94828,-0.985273,0.516129,2022
"2977",0.00395553,-1.23909,0.762073,-0.591277,0.804782,-0.252487,-0.621854,-1.45426,0.655172,2022
"2978",0.101405,0.00445143,-0.188444,-0.546656,-1.28343,-0.561624,-0.186619,-1.34483,0.59375,2022
"2979",0.686105,-0.859116,0.286814,0.970479,-0.57154,0.55127,-0.712528,-0.641349,0.724138,2022
"2980",0.621138,-0.859116,-0.80628,-2.64387,-1.06986,-1.98366,-0.204754,-1.45426,0.741935,2022
"2981",0.621138,1.04073,-0.80628,-0.903629,0.306458,0.489442,-2.32652,-1.36046,0.5,2022
"2982",0.621138,0.695306,0.286814,-0.368169,0.18781,-0.159746,-1.02082,-0.438121,0.724138,2022
"2983",-0.905577,0.142622,0.00165929,-0.0558182,-0.405432,-0.314314,-0.186619,-0.59445,0.5,2022
"2984",1.0759,-0.237348,0.429392,1.41669,1.08954,0.736752,0.284886,-0.0941969,0.689655,2022
"2985",-0.775644,-0.962744,-0.663702,-0.368169,0.0217023,-0.499797,0.429964,-0.187994,0.617647,2022
"2986",-1.19793,1.21345,0.0491851,-0.278926,0.709863,0.118478,-1.00268,-1.12597,0.193548,2022
"2987",1.75805,0.349879,-0.853806,-2.06379,-1.56819,0.0257366,-1.49232,-1.48553,0.551724,2022
"2988",-0.418327,-1.10092,1.57001,-0.10044,1.01835,-0.592538,0.176077,0.109031,0.551724,2022
"2989",0.166372,-1.10092,0.476918,-1.21598,-0.0732165,-1.36538,-0.367967,-0.48502,0.653846,2022
"2990",-0.125978,-0.202805,0.571969,1.10434,1.58786,0.458529,-1.43792,-1.53243,0.666667,2022
"2991",2.11537,0.315336,1.18981,0.301155,-0.951215,-0.623451,0.538773,-0.203627,0.793103,2022
"2992",-0.255911,0.0389941,-0.331022,0.836614,0.330188,1.20046,-0.095945,-2.07958,0.666667,2022
"2993",0.881005,0.557135,-0.616177,-0.635899,-0.357973,-2.16914,-0.204754,-1.12597,0.69697,2022
"2994",-1.36034,-0.755488,0.096711,0.43502,-0.500351,-0.994416,-0.875741,-0.688248,0.5,2022
"2995",1.17335,0.349879,0.429392,-0.234305,-0.761377,-0.437969,-0.422371,-0.547552,0.625,2022
"2996",-0.775644,-0.962744,0.571969,0.791992,1.06581,-1.45812,-0.676258,-0.48502,0.677419,2022
"2997",1.30329,0.349879,-2.61226,-2.64387,-0.642729,-1.48904,-2.09077,-1.56369,0.678571,2022
"2998",1.10839,0.142622,0.096711,-1.2606,0.140351,-0.654365,-0.98455,-1.68876,0.6875,2022
"2999",0.978455,0.868019,-0.711228,-0.769764,-1.56819,-1.21081,-1.18403,-1.29793,0.548387,2022
"3000",0.458722,1.76613,-0.996383,-0.278926,-0.00202743,0.0566503,-0.313562,-0.86021,0.46875,2022
"3001",0.101405,1.55887,0.952176,-1.30522,-0.832566,0.180305,0.810794,-1.67312,0.1875,2022
"3002",1.17335,0.764391,-1.13896,0.702749,-2.20889,-1.42721,0.593177,-1.2354,0.677419,2022
"3003",-1.03551,0.660763,1.18981,-0.94825,0.282729,-1.05624,0.883333,-0.844577,0.34375,2022
"3004",-1.16544,0.798934,-0.23597,2.71072,-0.54781,1.38594,-0.150349,0.124664,0.5,2022
"3005",0.621138,0.315336,0.381866,-0.635899,-0.191865,0.087564,-0.585584,-0.453754,0.419355,2022
"3006",0.783555,0.660763,-1.47164,1.05972,-1.85294,-0.901675,-0.53118,1.50036,0.703704,2022
"3007",-0.190944,-0.306433,0.90465,0.301155,0.0217023,-0.345228,-0.00527108,-1.03217,0.692308,2022
"3008",0.231339,0.557135,0.239288,-1.2606,-2.84959,-2.16914,-1.47419,-1.34483,0.392857,2022
"3009",-0.74316,-0.548232,1.61754,0.747371,0.543755,-0.592538,0.0672681,-0.0472981,0.689655,2022
"3010",0.718588,-0.617317,-0.663702,0.479641,0.0691616,0.334874,-2.34466,0.234094,0.724138,2022
"3011",0.653622,1.59342,0.239288,-0.234305,-1.16478,-0.685279,-0.621854,-0.453754,0.392857,2022
"3012",0.361272,0.764391,-1.04391,-0.94825,-2.1377,-1.45812,-1.38351,-1.90762,0.466667,2022
"3013",-0.418327,-0.962744,-0.378547,0.256533,-0.737648,-0.190659,-0.930145,0.327892,0.590909,2022
"3014",1.04342,1.14436,0.239288,1.32745,-1.63938,-0.747106,-1.29284,-1.39173,0.677419,2022
"3015",-0.190944,-0.65186,-0.948857,-0.680521,-1.47327,-0.747106,-1.1659,-0.938375,0.482759,2022
"3016",-0.190944,-0.686403,-0.901332,-0.725142,-0.452891,-0.561624,-1.43792,-0.563185,0.46875,2022
"3017",-0.0934944,0.695306,-0.568651,0.925857,-0.974944,-1.76726,-1.81875,-0.344324,0.565217,2022
"3018",0.198855,-0.064634,-0.23597,0.16729,-0.642729,1.0768,0.466233,-1.15724,0.586207,2022
"3019",0.686105,0.902562,-1.70927,-1.39447,-0.666459,-2.20005,-0.0778102,-0.0941969,0.655172,2022
"3020",-0.223428,1.69704,-0.23597,-0.502034,-0.737648,1.38594,-1.25657,-0.891476,0.0967742,2022
"3021",2.0504,0.971647,-0.758754,-2.10841,-1.75802,-1.51995,-0.676258,-0.735147,0.628571,2022
"3022",0.393755,1.10982,-0.473599,0.881236,-0.808837,0.613097,-0.712528,-1.1416,0.555556,2022
"3023",0.00395553,-0.65186,0.809598,-0.546656,-0.286784,-0.53071,0.411829,-0.156729,0.580645,2022
"3024",0.458722,0.695306,-0.80628,-1.48371,-0.927485,-0.468883,-1.89129,-0.938375,0.428571,2022
"3025",-1.03551,-0.306433,-0.0458665,-1.17136,-0.713918,-0.963502,-1.6374,-1.73565,0.517241,2022
"3026",-0.320877,-0.168262,-0.378547,-0.278926,-1.44954,0.489442,-1.54673,-0.875843,0.4,2022
"3027",-1.39283,-0.306433,-0.663702,-0.10044,0.0217023,-0.376142,-1.32911,-0.250526,0.4375,2022
"3028",0.881005,1.48979,-0.378547,0.16729,-0.334243,0.0566503,-2.12704,-0.672615,0.482759,2022
"3029",-0.548261,0.24625,-0.616177,0.16729,-1.35462,-0.901675,-1.81875,-1.00091,0.375,2022
"3030",0.166372,-0.617317,-0.23597,-0.859007,-0.690188,-0.747106,-1.72808,-0.985273,0.466667,2022
"3031",-0.158461,0.349879,0.191763,0.390398,-0.263054,-0.437969,-0.53118,-0.250526,0.481481,2022
"3032",-0.678194,-0.0300913,0.144237,-0.859007,-0.0732165,-0.654365,-1.70994,-0.59445,0.366667,2022
"3033",0.653622,0.280793,-0.23597,-0.94825,0.377648,-1.6436,-1.03895,-0.907109,0.647059,2022
"3034",0.556172,0.798934,-0.426073,-0.234305,-0.832566,-0.190659,0.393694,0.749981,0.466667,2022
"3035",-0.320877,-0.202805,0.381866,-0.412791,-0.452891,0.211219,-0.11408,0.0777652,0.482759,2022
